idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"63300316";;"403241.400000000023";"1991268.25";"27572";"33394";"SAINT-EMILION";"2004-01-21";"Aux Menuts";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.15366268524794699";"44.8940564607488994";
"63300077";;"372147";"2008799";"27572";"33067";"BOURG";"1995-01-01";"Centre Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.555025027586565023";"45.0420779223194003";
"63300078";;"370472";"2009222";"27572";"33067";"BOURG";"2001-02-01";"Camillac";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.576461206696311956";"45.045323915063598";
"63300193";;"419361";"1982240";"27572";"33210";"JUILLAC";"1994-12-01";"Fauchey";"4";"Effondrement / Affaissement";"1";"Fort";"3";"Saison";"3";"Hectomètre";"0.0535538580849264992";"44.8172947102033987";
"63300194";;"410042";"1956483";"27572";"33352";"LA REOLE";"1960-01-01";"L'Ilet";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.0542514426385758974";"44.5832492315272972";
"63300209";;"384710";"1970012";"27572";"33226";"LANGOIRAN";"1892-01-01";"Le Pied du Château";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.378723167266719007";"44.6974594074124028";
"63300349";;"402876.599999999977";"1924157.25";"27572";"33450";"SAINT-MICHEL-DE-CASTELNAU";"1980-01-01";"Castelnau";"4";"Effondrement / Affaissement";"3";"Faible";"4";"Année";"4";"Kilomètre";"-0.131596419159094008";"44.2906973769442018";
"63300359";;"396690.299999999988";"1953515.75";"27572";"33465";"SAINT-PIERRE-DE-MONS";"1111-11-01";"Saphore";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"-0.220969934295784987";"44.5527989368356998";
"63300361";;"369380.200000000012";"2009346";"27572";"33475";"SAINT-SEURIN-DE-BOURG";"1892-05-12";"Barateau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.590365945667541969";"45.0460736268003998";
"63300362";;"369725.599999999977";"2009215.75";"27572";"33475";"SAINT-SEURIN-DE-BOURG";"1866-12-01";"Plouquey";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.585917395189504031";"45.0450208796328013";
"63300372";;"375123.900000000023";"2008502.25";"27572";"33525";"TAURIAC";"2005-01-01";"La Louze - Le Pelgris";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.517141875348342994";"45.0403868681185031";
"63300378";;"384369";"1966502.25";"27572";"33552";"VIRELADE";"1992-08-01";"trou de !Virelade";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.381489867857050025";"44.6658039646172966";
"20300289";;"404166.599999999977";"1990267.19999999995";"27572";"33426";"SAINT-LAURENT-DES-COMBES";"2000-12-08";"Mondottes";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.141551430000000006";"44.8853200000000001";
"20300066";;"373897.799999999988";"2008811.39999999991";"27572";"33067";"BOURG";"1960-01-01";"haut-ligat";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.53282929999999995";"45.0427630000000008";
"20300130";;"367282";"2012498";"27572";"33182";"GAURIAC";"1980-03-24";"perrinque";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.618471439999999983";"45.0737000000000023";
"20300292";;"396664.5";"1955156.19999999995";"27572";"33435";"SAINT-MACAIRE";"1998-05-04";"Mauhargat";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.221968260000000001";"44.5675299999999979";
"20300294";;"394975.799999999988";"1955406.60000000009";"27572";"33438";"SAINT-MAIXANT";"1991-08-31";"Lavison";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.243296409999999991";"44.5692939999999993";
"20300295";;"395312.099999999977";"1955218.80000000005";"27572";"33438";"SAINT-MAIXANT";"1991-08-31";"Les Noyers";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.238993989999999989";"44.5677030000000016";
"63300110";;"378318";"1981073";"27572";"33118";"CENAC";"1970-02-18";"Citon";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.464243390972909009";"44.7948642139973998";
"63300111";;"374360";"1988373";"27572";"33119";"CENON";"1992-11-09";"Les Gravières";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.517554907625717986";"44.8592000624599976";
"20300205";;"405266.599999999977";"1995864.10000000009";"27572";"33290";"MONTAGNE";"1988-01-01";"arrialh";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"5";"Commune";"-0.129863349999999989";"44.9359499999999983";
"20300074";;"373257.299999999988";"2008715.19999999995";"27572";"33067";"BOURG";"1995-03-15";"la grange";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.540912100000000007";"45.0416900000000027";
"20300075";;"373353.299999999988";"2008411";"27572";"33067";"BOURG";"1997-01-01";"caillou";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.539553759999999993";"45.0389899999999983";
"20300091";;"376869";"1977951.19999999995";"27572";"33085";"CAMBLANES-ET-MEYNAC";"1975-01-01";"dumanieu";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.481121120000000013";"44.766334999999998";
"20300094";;"378598.299999999988";"1977647.10000000009";"27572";"33085";"CAMBLANES-ET-MEYNAC";"1986-04-01";"moze plessis";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"5";"Commune";"-0.459169419999999995";"44.7641599999999968";
"20300097";;"377221.299999999988";"1977887.19999999995";"27572";"33085";"CAMBLANES-ET-MEYNAC";"1882-03-04";"late";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.476650950000000018";"44.7658729999999991";
"20300102";;"378280.700000000012";"1981076.89999999991";"27572";"33118";"CENAC";"1960-01-01";"hameau de citon";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.464712259999999988";"44.7948880000000003";
"20300106";;"387490.5";"1962042.5";"27572";"33120";"CERONS";"1998-04-01";"le sable";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"5";"Commune";"-0.340265700000000004";"44.6266800000000003";
"20300127";;"367298";"2012354";"27572";"33182";"GAURIAC";"1927-09-01";"perrinque (1936)";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"5";"Commune";"-0.618199700000000019";"45.0724099999999979";
"20300141";;"367137";"2011905.60000000009";"27572";"33182";"GAURIAC";"2000-05-03";"barbezieux / camp haut est";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.620028200000000029";"45.0683300000000031";
"20300144";;"367057.799999999988";"2011585.39999999991";"27572";"33182";"GAURIAC";"1820-01-01";"francicot";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.620876969999999972";"45.0654200000000031";
"20300147";;"396770";"1982421.39999999991";"27572";"33194";"GREZILLAC";"2003-01-09";"lescours";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.23184492000000001";"44.8126499999999979";
"20300148";;"396754";"1982421.5";"27572";"33194";"GREZILLAC";"1882-01-01";"lescours";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.232047399999999987";"44.8126559999999969";
"20300112";;"395283";"1980881";"27572";"33147";"DAIGNAC";"1993-01-01";"Guerre";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.249983559999999994";"44.7983669999999989";
"20300114";;"395651.599999999977";"1980764.39999999991";"27572";"33147";"DAIGNAC";"2002-01-01";"VC n°3 / CD n°239";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.245276149999999998";"44.7974239999999995";
"20300115";;"396035.799999999988";"1981132.60000000009";"27572";"33147";"DAIGNAC";"1968-01-01";"VC n°3 / CD n°239";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"5";"Commune";"-0.24058083999999999";"44.8008579999999981";
"20300118";;"393891.599999999977";"1980571.19999999995";"27572";"33157";"ESPIET";"1996-07-01";"plantey d'olive";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"5";"Commune";"-0.267415879999999995";"44.7951699999999988";
"20300122";;"366575.599999999977";"2012000";"27572";"33182";"GAURIAC";"1845-01-01";"poyanne";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.62718929999999995";"45.0689849999999979";
"20300201";;"405713";"1994971.10000000009";"27572";"33290";"MONTAGNE";"1932-01-01";"CV 7";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.123864130000000003";"44.9280469999999994";
"20300203";;"404715";"1996441.80000000005";"27572";"33290";"MONTAGNE";"1986-08-01";"moulins de calons";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"5";"Commune";"-0.137080549999999995";"44.9409899999999993";
"20300207";;"404090.799999999988";"1995885.10000000009";"27572";"33290";"MONTAGNE";"1998-02-08";"bertin";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.144756670000000004";"44.9358059999999995";
"20300208";;"404452.299999999988";"1995864.10000000009";"27572";"33290";"MONTAGNE";"1998-05-21";"la maçonne";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.140179019999999988";"44.9357200000000034";
"20300209";;"405450.400000000023";"1995260";"27572";"33290";"MONTAGNE";"1928-01-01";"CV n°11";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"5";"Commune";"-0.12730727";"44.9305730000000025";
"63300217";;"384433";"1970188";"27572";"33226";"LANGOIRAN";"1986-04-26";"Le Pied du Château";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.382290735000935022";"44.6989552599130988";
"63300218";;"384032";"1970399";"27572";"33226";"LANGOIRAN";"1988-02-01";"Le Pied du Château";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.387436536420774025";"44.700726953909097";
"63300221";;"394148";"1953932";"27572";"33227";"LANGON";"1993-01-01";"Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.253096320423657983";"44.5557895326732023";
"63300222";;"394076";"1953888";"27572";"33227";"LANGON";"1995-10-03";"Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.253983196103271025";"44.5553727038801028";
"63300224";;"376083";"1979595";"27572";"33234";"LATRESNE";"1878-01-01";"Chateua de Latresne";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.491785001770085994";"44.7808593984420966";
"63300228";;"375368";"1981953";"27572";"33234";"LATRESNE";"1960-01-01";"La Seleyre";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.501883865970494947";"44.8018222269684969";
"20300296";;"393972.400000000023";"1955912.19999999995";"27572";"33438";"SAINT-MAIXANT";"1991-08-31";"lastouret";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.25613039999999998";"44.5735359999999972";
"20300297";;"402987";"1924105.5";"27572";"33450";"SAINT-MICHEL-DE-CASTELNAU";"2002-01-01";"castelnau";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.130199979999999993";"44.2902699999999996";
"20300298";;"373233.5";"1963764";"27572";"33454";"SAINT-MORILLON";"2002-09-01";"plantat";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.520472649999999981";"44.6376399999999975";
"20300301";;"392333.700000000012";"1984620.60000000009";"27572";"33466";"SAINT-QUENTIN-DE-BARON";"1995-01-01";"Plantier d'Hostin";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.288793999999999995";"44.8311100000000025";
"20300302";;"393922.200000000012";"1983712";"27572";"33466";"SAINT-QUENTIN-DE-BARON";"1996-04-30";"Naudin";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.268352179999999996";"44.8234139999999996";
"20300303";;"376844.799999999988";"1966997.89999999991";"27572";"33474";"SAINT-SELVE";"1998-06-06";"Les argelins";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.476474669999999989";"44.6678799999999967";
"20300304";;"369329.5";"2009261.10000000009";"27572";"33475";"SAINT-SEURIN-DE-BOURG";"1892-05-12";"barateau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.590959800000000035";"45.0452900000000014";
"20300308";;"385580.799999999988";"2005302.5";"27572";"33495";"SALIGNAC";"1989-12-01";"le bourg sud (2001)";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.383145269999999982";"45.0149570000000026";
"20300310";;"381312";"1972490.19999999995";"27572";"33518";"TABANAC";"1989-04-01";"Rouquey ouest";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.422641460000000024";"44.718670000000003";
"20300311";;"382576.299999999988";"1972663.60000000009";"27572";"33518";"TABANAC";"1997-03-02";"Carmelet";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.406783100000000009";"44.7206299999999999";
"63300011";;"384077";"2005546";"27572";"33018";"AUBIE-ET-ESPESSAS";"1991-01-01";"Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.402314512151214998";"45.0166794105347989";
"63300012";;"384093";"2005532";"27572";"33018";"AUBIE-ET-ESPESSAS";"2002-02-01";"Espessas";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.402105538288516973";"45.0165585715323004";
"63300022";;"368832";"2010036";"27572";"33035";"BAYON-SUR-GIRONDE";"1970-01-01";"Carpena";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.597641287600189974";"45.052092170936497";
"63300024";;"368874";"2009915";"27572";"33035";"BAYON-SUR-GIRONDE";"1975-01-01";"Carpena";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.597051370537536985";"45.0510186182287029";
"63300028";;"368943";"2010108";"27572";"33035";"BAYON-SUR-GIRONDE";"1980-01-01";"Carpena";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.596267774979566956";"45.0527766358101971";
"63300296";;"414901.5";"1966455.375";"27572";"33353";"RIMONS";"1980-01-01";"Genlaire";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.00315419289470934014";"44.6742066001483025";
"63300297";;"386564.299999999988";"1966232.125";"27572";"33355";"RIONS";"1111-11-01";"La Citadelle";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"-0.353726940798102019";"44.6640563134074995";
"63300299";;"383603.700000000012";"1984821.125";"27572";"33496";"SALLEBOEUF";"2005-01-01";"Le Gourdon";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"1";"Mètre";"-0.399160881003377987";"44.8302286122490017";
"63300304";;"380608.400000000023";"2003788";"27572";"33366";"SAINT-ANDRE-DE-CUBZAC";"2001-03-14";"Le Tasta";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.445491314511504977";"44.9997799914796985";
"63300038";;"367401";"2010658";"27572";"33035";"BAYON-SUR-GIRONDE";"1997-01-01";"Roque Plissau";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.616084322287892006";"45.0572011988924004";
"63300039";;"368343";"2010249";"27572";"33035";"BAYON-SUR-GIRONDE";"1999-01-08";"Le Luc";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.603943457930374961";"45.0538424188303992";
"63300040";;"367585";"2010490";"27572";"33035";"BAYON-SUR-GIRONDE";"1999-12-10";"Roque Plissau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.613670771486177991";"45.0557532264101965";
"63300046";;"388430";"1964195";"27572";"33040";"BEGUEY";"2005-06-01";"La Branche";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.329354046150449997";"44.6463186200229032";
"63300052";;"382569";"1983800";"27572";"33061";"BONNETAN";"1995-11-01";"Ecole";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.411783634099665008";"44.8207261652465974";
"63300089";;"386469";"1984848";"27572";"33083";"CAMARSAC";"1992-04-01";"Sayes";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.362981427628413011";"44.8313623406238975";
"63300084";;"368018";"1988463";"27572";"33069";"LE BOUSCAT";"1993-06-23";"Rue Jean Mermoz";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.597743580456945978";"44.8579085417549024";
"63300087";;"382487";"1953187";"27572";"33076";"BUDOS";"2006-03-01";"Carpia-Duverger";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.399352337256364986";"44.5455403873926983";
"63300090";;"386620";"1984788";"27572";"33083";"CAMARSAC";"1993-06-30";"Sayes";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.361047899101514025";"44.8308696272360976";
"63300091";;"386419";"1984890";"27572";"33083";"CAMARSAC";"2000-11-26";"Pichon";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.363631287462372998";"44.8317244339576035";
"63300092";;"386581";"1984830";"27572";"33083";"CAMARSAC";"2001-10-01";"Sayes";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.361558784217758999";"44.8312351284507997";
"63300093";;"386603";"1984768";"27572";"33083";"CAMARSAC";"1900-01-01";"Filiet";"4";"Effondrement / Affaissement";"1";"Fort";"8";"Récurrent";"3";"Hectomètre";"-0.361253971330784018";"44.8306845969261971";
"63300094";;"386278";"1984558";"27572";"33083";"CAMARSAC";"2006-02-01";"Sayes";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.365268209631488983";"44.8286964746273995";
"63300102";;"376725";"1978544";"27572";"33085";"CAMBLANES-ET-MEYNAC";"1976-10-18";"Fonbonne et Menut";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.483206568036829986";"44.7716200786667002";
"63300103";;"376510.299999999988";"1978538";"27572";"33085";"CAMBLANES-ET-MEYNAC";"1988-12-05";"Fondebonne";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.485916772389201002";"44.7714967397593";
"63300104";;"376322";"1977911";"27572";"33085";"CAMBLANES-ET-MEYNAC";"2001-04-01";"Garnouilleau";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.488004492404591983";"44.765800295407999";
"63300106";;"326401";"2013406";"27572";"33097";"CARCANS";"1995-07-11";"Maubuisson";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-1.13745732076063";"45.0668228088429004";
"63300275";;"382727";"1972719";"27572";"33518";"TABANAC";"1944-10-31";"Tabanac";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.404903605720122017";"44.7211721782775982";
"63300278";;"386628.099999999977";"1938003";"27572";"33537";"UZESTE";"2001-03-03";"La Trave Est";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.340802209976930004";"44.4103552173862965";
"20300004";;"383060.799999999988";"1998469";"27572";"33016";"ASQUES";"1972-12-04";"CV n°2";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.412052780000000007";"44.9527440000000027";
"20300005";;"384131.099999999977";"2005724.19999999995";"27572";"33018";"AUBIE-ET-ESPESSAS";"1910-01-01";"pine CV n°7";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.401708750000000003";"45.0182950000000019";
"20300006";;"383668";"2006147.80000000005";"27572";"33018";"AUBIE-ET-ESPESSAS";"1996-02-01";"Solesse";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.407764819999999972";"45.02196";
"20300007";;"383154.200000000012";"2006156.5";"27572";"33018";"AUBIE-ET-ESPESSAS";"1903-10-01";"bel-air";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.414283479999999982";"45.0218729999999994";
"20300008";;"400808.700000000012";"1973276.5";"27572";"33025";"BAIGNEAUX";"2001-09-01";"sacremont";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.177139710000000006";"44.731617";
"63300182";;"399358.799999999988";"1922282";"27572";"33188";"GISCOS";"1990-01-01";"Ruisseau Giscos";"4";"Effondrement / Affaissement";"1";"Fort";"5";"Décennie";"3";"Hectomètre";"-0.174865175759613994";"44.2728437320348007";
"63300183";;"398803";"1983577";"27572";"33194";"GREZILLAC";"1991-10-01";"Tenot";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.206642743305333998";"44.823636957298497";
"63300184";;"398785";"1983559";"27572";"33194";"GREZILLAC";"2003-02-01";"tenot";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.206862748710946009";"44.823469904209098";
"63300185";;"362970";"1990159";"27572";"33200";"LE HAILLAN";"2000-10-12";"rue Moulineau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.662351852089141047";"44.8714386836784982";
"63300105";;"376566";"1978614";"27572";"33085";"CAMBLANES-ET-MEYNAC";"2005-10-18";"Fondebonne";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.48524460315343998";"44.7721979414149018";
"63300118";;"352890";"2030493";"27572";"33125";"CISSAC-MEDOC";"1999-04-01";"Au Moulin";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.810175349681436008";"45.2304266463680023";
"63300232";;"376937";"1980260";"27572";"33234";"LATRESNE";"1994-03-15";"Peyrepin";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.48130829316257201";"44.787112589933102";
"63300252";;"404512";"1996047";"27572";"33290";"MONTAGNE";"1998-05-20";"La Maçonne";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.139492606547785003";"44.9373819001081003";
"63300253";;"404668";"1996122";"27572";"33290";"MONTAGNE";"2004-03-27";"La Maçonne";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.137547918848188011";"44.9381003648122004";
"63300332";;"389343.700000000012";"1997911.5";"27572";"33414";"SAINT-GERMAIN-DE-LA-RIVIERE";"1917-05-01";"Pille bourse";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.332269933185222022";"44.9496825913005011";
"63300333";;"389377.599999999977";"1997927";"27572";"33414";"SAINT-GERMAIN-DE-LA-RIVIERE";"1979-06-01";"Pille Bourse";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"4";"Kilomètre";"-0.331845965070794002";"44.9498278198369974";
"10200001";;"353212";"2030646";"27572";"33125";"CISSAC-MEDOC";"1993-10-01";"Borderon";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.806157214632524988";"45.2319177680937017";
"10200002";;"353283";"2030634";"27572";"33125";"CISSAC-MEDOC";"1992-01-01";"Borderon";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.805247925614358984";"45.2318354388985";
"10200003";;"377235";"1980400";"27572";"33234";"LATRESNE";"1934-01-01";"Pardaillan";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.477610307819215985";"44.7884670050751978";
"10200004";;"376464";"1979570";"27572";"33234";"LATRESNE";"1971-03-15";"Château de Latresne";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"-0.486965313736233973";"44.7807578973321014";
"10200005";;"376394";"1979506";"27572";"33234";"LATRESNE";"1858-01-01";"Château de Latresne";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.487819691780644993";"44.7801600186987017";
"10200007";;"394957";"1980785";"27572";"33157";"ESPIET";"1960-01-01";"La Grangeotte";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.254059522218417988";"44.7974083896512028";
"10200008";;"395014";"1981002";"27572";"33157";"ESPIET";"1948-01-01";"La Grangeotte";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.253430211231984004";"44.7993759845127002";
"10200009";;"394868";"1980776";"27572";"33157";"ESPIET";"1996-01-01";"La Grangeotte";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.255179429033451977";"44.7973010933971025";
"10200010";;"394775";"1980740";"27572";"33157";"ESPIET";"2004-11-01";"La Grangeotte";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.256338580397246996";"44.7969498856890027";
"10200011";;"385090";"1972760";"27572";"33201";"HAUX";"2005-04-25";"La Gorce";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.375129875745784991";"44.7222779933271966";
"10200012";;"392148";"1983623";"27572";"33466";"SAINT-QUENTIN-DE-BARON";"2008-05-28";"Le Prieur";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.290722015521584998";"44.8220815179475025";
"10200013";;"407972";"1979423";"27572";"33282";"MERIGNAS";"2007-01-07";"La Rocheraie";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.0891983673743066974";"44.7889003318420009";
"10200015";;"389587.099999999977";"1986349";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"2003-05-14";"Petit Bois";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.324235159929297023";"44.8458114777175965";
"10200016";;"389156.099999999977";"1986181.75";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1865-02-01";"Fonvideau";"4";"Effondrement / Affaissement";"2";"Moyen";"2";"Mois";"3";"Hectomètre";"-0.329609597076157002";"44.8441788929935967";
"10200017";;"389132.400000000023";"1986159.75";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1960-02-01";"Fonvideau";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.329903412757378001";"44.8439738057657991";
